customer_id,age,gender,education,marital_status,income,fashion_category,style_segment,purchase_frequency,avg_order_value,total_spend,last_purchase_date,website_visits,campaign_id,campaign_type,channel,campaign_cost,campaign_response,conversion_status,recency,frequency,monetary,rfm_score,customer_segment,engagement_score,product_category,season,budget,impressions,composite_score
CUST_0212,27,Female,Graduate,Single,46715,Footwear,Essentials Buyer,5,200.0,1000.0,2024-12-07,17,FCMP020,Flash Sale,Google Ads,5200,0,0,24,5,1000.0,3.0,Low,23.87,Western Wear,Wedding Season,39754,403029,0.3750506318914162
CUST_0213,31,Female,PhD,Single,78055,Footwear,Trendsetter,3,1573.74,4721.22,2024-12-07,13,FCMP001,New Arrivals,Google Ads,6800,1,1,24,3,4721.22,2.67,Low,48.53,Accessories,Summer,45545,393616,0.4191338416862005
CUST_0214,47,Female,Graduate,Married,45965,Western Wear,Luxury Seeker,4,959.49,3837.96,2024-12-27,12,FCMP042,New Arrivals,Instagram,6800,1,0,4,4,3837.96,3.0,Low,52.0,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0215,39,Male,Post Graduate,Married,51565,Western Wear,Seasonal Shopper,2,503.35,1006.7,2024-11-19,1,FCMP043,New Arrivals,Google Ads,6800,0,0,42,2,1006.7,2.33,Low,2.03,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0216,46,Male,Post Graduate,Married,73479,Winter Wear,Seasonal Shopper,12,1074.1,12889.2,2024-12-20,36,FCMP046,Lookbook,Instagram,8500,0,0,11,12,12889.2,4.33,Mid,50.5,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0217,31,Female,High School,Married,27121,Accessories,Seasonal Shopper,2,963.89,1927.78,2024-12-31,4,FCMP044,Lookbook,Influencer Marketing,8500,1,0,0,2,1927.78,2.67,Low,65.33,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0218,37,Female,Post Graduate,Single,51796,Winter Wear,Trendsetter,2,528.58,1057.16,2024-12-19,2,FCMP020,New Arrivals,Google Ads,6800,1,0,12,2,1057.16,2.67,Low,34.97,Western Wear,Wedding Season,39754,403029,0.3750506318914162
CUST_0219,26,Female,PhD,Married,85533,Ethnic Wear,Seasonal Shopper,3,1290.45,3871.35,2024-12-09,6,FCMP027,Flash Sale,Email,5200,0,0,22,3,3871.35,2.67,Low,9.3,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0220,30,Female,Post Graduate,Married,57751,Accessories,Seasonal Shopper,9,1023.44,9210.96,2024-11-16,26,FCMP018,Flash Sale,Facebook Ads,5200,1,0,45,9,9210.96,3.67,Mid,65.32,Footwear,Festive,52011,24499,0.2463998366949203
CUST_0221,27,Female,Graduate,Single,51962,Winter Wear,Seasonal Shopper,3,371.92,1115.76,2024-12-21,8,FCMP015,Lookbook,Google Ads,8500,0,0,10,3,1115.76,2.67,Low,13.39,Ethnic Wear,Festive,31370,35151,0.4781830871799218
CUST_0222,25,Female,High School,Single,25518,Ethnic Wear,Luxury Seeker,6,874.75,5248.5,2024-12-05,20,FCMP027,Lookbook,Email,8500,1,0,26,6,5248.5,3.67,Low,57.78,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0223,18,Female,Post Graduate,Single,69135,Ethnic Wear,Essentials Buyer,1,722.33,722.33,2024-11-16,5,FCMP034,Lookbook,Instagram,8500,0,0,45,1,722.33,2.0,Low,7.32,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0224,29,Female,Graduate,Married,38103,Accessories,Seasonal Shopper,7,281.82,1972.74,2024-12-04,24,FCMP014,Flash Sale,Influencer Marketing,5200,1,0,27,7,1972.74,3.33,Low,63.07,Footwear,Summer,20708,193714,0.6382908202702389
CUST_0225,23,Male,Post Graduate,Single,71256,Footwear,Trendsetter,1,1501.92,1501.92,2024-11-29,6,FCMP049,Flash Sale,Influencer Marketing,5200,1,1,32,1,1501.92,2.0,Low,38.91,Western Wear,Regular,21371,110272,0.5575867501743133
CUST_0226,37,Female,High School,Married,29757,Accessories,Trendsetter,3,200.0,600.0,2024-12-29,11,FCMP025,Flash Sale,Instagram,5200,1,1,2,3,600.0,2.67,Low,54.67,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0227,34,Female,Graduate,Married,45309,Ethnic Wear,Seasonal Shopper,5,200.0,1000.0,2024-11-30,17,FCMP048,New Arrivals,Facebook Ads,6800,0,0,31,5,1000.0,2.67,Low,23.6,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0228,33,Male,Graduate,Divorced,47441,Accessories,Seasonal Shopper,1,812.0,812.0,2024-10-26,7,FCMP047,New Arrivals,Influencer Marketing,6800,0,1,66,1,812.0,1.67,Low,9.78,Accessories,Festive,30199,132296,0.304960150934867
CUST_0229,31,Female,Graduate,Married,38803,Ethnic Wear,Seasonal Shopper,1,531.33,531.33,2024-10-11,10,FCMP038,Lookbook,Facebook Ads,8500,0,0,81,1,531.33,1.67,Low,13.7,Western Wear,Summer,44384,481713,0.5599023198009292
CUST_0230,34,Male,Graduate,Married,30349,Ethnic Wear,Luxury Seeker,3,581.7,1745.1,2024-10-19,6,FCMP007,New Arrivals,Email,6800,1,1,73,3,1745.1,2.0,Low,38.41,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0231,19,Male,Post Graduate,Married,63979,Ethnic Wear,Essentials Buyer,1,940.68,940.68,2024-12-06,1,FCMP023,Lookbook,Google Ads,8500,1,1,25,1,940.68,2.33,Low,32.49,Winter Wear,Winter,16411,294327,0.329960533603584
CUST_0232,20,Male,High School,Single,20586,Accessories,Seasonal Shopper,1,454.9,454.9,2024-12-10,2,FCMP037,Flash Sale,Email,5200,0,0,21,1,454.9,2.33,Low,4.03,Accessories,Regular,13120,263548,0.4068232667186156
CUST_0233,37,Male,Graduate,Single,50413,Footwear,Seasonal Shopper,7,844.91,5914.37,2024-11-29,23,FCMP031,Lookbook,Email,8500,1,1,32,7,5914.37,3.33,Low,61.58,Footwear,Summer,28078,199426,0.5247961561741474
CUST_0234,46,Female,Graduate,Single,36080,Footwear,Luxury Seeker,6,1459.31,8755.86,2024-09-24,22,FCMP035,Lookbook,Email,8500,0,0,98,6,8755.86,2.67,Mid,29.64,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0235,46,Female,Graduate,Married,39689,Western Wear,Trendsetter,1,959.41,959.41,2024-11-30,2,FCMP039,New Arrivals,Instagram,6800,0,0,31,1,959.41,2.0,Low,3.6,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0236,18,Male,PhD,Married,51391,Winter Wear,Essentials Buyer,2,438.75,877.5,2024-12-14,8,FCMP041,Lookbook,Google Ads,8500,0,0,17,2,877.5,2.67,Low,12.33,Ethnic Wear,Winter,26918,139121,0.5845821008986098
CUST_0237,41,Male,High School,Married,30503,Western Wear,Seasonal Shopper,17,595.67,10126.39,2024-10-31,53,FCMP021,Lookbook,Influencer Marketing,8500,1,1,61,17,10126.39,3.67,Mid,100.0,Western Wear,Summer,35206,408215,0.2796826413040631
CUST_0238,35,Male,High School,Married,20113,Accessories,Seasonal Shopper,1,907.87,907.87,2024-12-06,3,FCMP025,Lookbook,Instagram,8500,0,0,25,1,907.87,2.33,Low,5.15,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0239,25,Male,High School,Divorced,28631,Western Wear,Luxury Seeker,7,1598.21,11187.47,2024-12-15,16,FCMP027,Lookbook,Email,8500,1,1,16,7,11187.47,4.0,Mid,53.1,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0240,35,Female,Graduate,Married,56594,Western Wear,Trendsetter,1,978.7,978.7,2024-12-15,4,FCMP042,New Arrivals,Instagram,6800,0,0,16,1,978.7,2.33,Low,7.1,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0241,40,Female,Graduate,Married,47677,Western Wear,Essentials Buyer,6,200.0,1200.0,2024-11-23,19,FCMP004,New Arrivals,Facebook Ads,6800,0,0,38,6,1200.0,3.0,Low,26.1,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0242,45,Female,Graduate,Married,55944,Western Wear,Essentials Buyer,7,679.52,4756.64,2024-12-29,27,FCMP010,New Arrivals,Facebook Ads,6800,0,0,2,7,4756.64,3.33,Low,46.0,Footwear,Festive,47107,485910,0.3909447397565234
CUST_0243,27,Female,Graduate,Divorced,46242,Accessories,Seasonal Shopper,1,991.76,991.76,2024-12-23,9,FCMP022,Flash Sale,Facebook Ads,5200,1,0,8,1,991.76,2.33,Low,45.33,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0244,36,Female,Post Graduate,Married,80571,Footwear,Essentials Buyer,10,755.58,7555.8,2024-09-26,30,FCMP045,Flash Sale,Influencer Marketing,5200,0,0,96,10,7555.8,3.0,Low,40.31,Accessories,Wedding Season,51843,474351,0.2268313698632377
CUST_0245,47,Female,Graduate,Single,57741,Western Wear,Seasonal Shopper,1,996.23,996.23,2024-09-26,4,FCMP046,Flash Sale,Instagram,5200,0,0,96,1,996.23,1.33,Low,5.64,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0246,22,Other,Post Graduate,Divorced,82456,Winter Wear,Luxury Seeker,1,1882.32,1882.32,2024-07-21,6,FCMP013,New Arrivals,Facebook Ads,6800,0,1,163,1,1882.32,1.0,Low,8.18,Winter Wear,Regular,56663,400002,0.4463495100494757
CUST_0247,35,Female,PhD,Single,86552,Western Wear,Essentials Buyer,3,584.76,1754.28,2024-12-29,3,FCMP028,Flash Sale,Influencer Marketing,5200,1,1,2,3,1754.28,2.67,Low,44.0,Accessories,Summer,24360,287683,0.595027924205977
CUST_0248,28,Female,Graduate,Single,41079,Footwear,Essentials Buyer,2,200.0,400.0,2024-07-18,1,FCMP010,Flash Sale,Facebook Ads,5200,0,0,166,2,400.0,1.33,Low,1.51,Footwear,Festive,47107,485910,0.3909447397565234
CUST_0249,31,Female,Graduate,Married,38127,Winter Wear,Trendsetter,4,200.0,800.0,2024-11-17,12,FCMP013,Flash Sale,Facebook Ads,5200,0,0,44,4,800.0,2.67,Low,16.67,Winter Wear,Regular,56663,400002,0.4463495100494757
CUST_0250,45,Other,Graduate,Single,38931,Footwear,Essentials Buyer,4,732.09,2928.36,2024-10-03,14,FCMP002,New Arrivals,Facebook Ads,6800,1,1,89,4,2928.36,2.33,Low,49.0,Ethnic Wear,Summer,5197,153121,0.6932533769212101
CUST_0251,32,Female,Graduate,Married,42148,Ethnic Wear,Seasonal Shopper,8,835.78,6686.24,2024-12-08,22,FCMP049,New Arrivals,Influencer Marketing,6800,0,0,23,8,6686.24,4.0,Low,30.58,Western Wear,Regular,21371,110272,0.5575867501743133
CUST_0252,32,Female,Post Graduate,Married,80732,Winter Wear,Essentials Buyer,2,200.0,400.0,2024-11-13,9,FCMP021,Flash Sale,Influencer Marketing,5200,1,0,48,2,400.0,2.33,Low,42.61,Western Wear,Summer,35206,408215,0.2796826413040631
CUST_0253,31,Male,Graduate,Divorced,54501,Footwear,Seasonal Shopper,4,1087.12,4348.48,2024-12-18,9,FCMP022,Flash Sale,Facebook Ads,5200,1,1,13,4,4348.48,3.0,Low,44.14,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0254,35,Female,High School,Married,30360,Western Wear,Seasonal Shopper,3,1339.71,4019.13,2024-10-30,11,FCMP049,Lookbook,Influencer Marketing,8500,0,0,62,3,4019.13,2.0,Low,15.14,Western Wear,Regular,21371,110272,0.5575867501743133
CUST_0255,26,Female,Graduate,Single,48712,Ethnic Wear,Seasonal Shopper,2,806.59,1613.18,2024-10-23,6,FCMP039,Lookbook,Instagram,8500,0,0,69,2,1613.18,2.0,Low,8.43,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0256,31,Female,Graduate,Married,35167,Accessories,Essentials Buyer,3,200.0,600.0,2024-12-30,10,FCMP012,Lookbook,Email,8500,1,0,1,3,600.0,2.67,Low,58.33,Footwear,Summer,49357,289544,0.6105954724263182
CUST_0257,28,Male,Post Graduate,Single,88701,Footwear,Seasonal Shopper,8,1217.66,9741.28,2024-12-21,27,FCMP048,New Arrivals,Facebook Ads,6800,1,0,10,8,9741.28,4.0,Mid,68.73,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0258,39,Female,High School,Single,35842,Footwear,Essentials Buyer,1,709.15,709.15,2024-10-11,3,FCMP043,Flash Sale,Google Ads,5200,0,0,81,1,709.15,1.67,Low,4.37,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0259,24,Female,Graduate,Married,43871,Winter Wear,Seasonal Shopper,2,521.79,1043.58,2024-11-21,4,FCMP027,Flash Sale,Email,5200,0,0,40,2,1043.58,2.33,Low,6.07,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0260,23,Female,Graduate,Divorced,52737,Accessories,Essentials Buyer,4,200.0,800.0,2024-10-21,4,FCMP039,New Arrivals,Instagram,6800,1,0,71,4,800.0,2.33,Low,35.75,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0261,34,Female,PhD,Married,82410,Ethnic Wear,Trendsetter,1,1415.22,1415.22,2024-12-24,1,FCMP009,Flash Sale,Email,5200,1,0,7,1,1415.22,2.33,Low,35.08,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0262,34,Male,Graduate,Single,50874,Western Wear,Trendsetter,12,715.36,8584.32,2024-10-02,41,FCMP018,Flash Sale,Facebook Ads,5200,0,0,90,12,8584.32,3.0,Mid,55.0,Footwear,Festive,52011,24499,0.2463998366949203
CUST_0263,24,Female,Graduate,Single,53198,Western Wear,Trendsetter,1,495.45,495.45,2024-10-13,1,FCMP039,Flash Sale,Instagram,5200,1,0,79,1,495.45,1.67,Low,31.71,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0264,34,Male,High School,Married,28651,Accessories,Trendsetter,1,811.5,811.5,2024-12-13,3,FCMP007,New Arrivals,Email,6800,1,0,18,1,811.5,2.33,Low,35.58,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0265,32,Male,Post Graduate,Married,77599,Ethnic Wear,Seasonal Shopper,1,1024.76,1024.76,2024-12-27,5,FCMP002,Lookbook,Facebook Ads,8500,1,1,4,1,1024.76,2.33,Low,42.67,Ethnic Wear,Summer,5197,153121,0.6932533769212101
CUST_0266,19,Male,Post Graduate,Married,70180,Footwear,Essentials Buyer,8,679.23,5433.84,2024-10-22,22,FCMP011,New Arrivals,Google Ads,6800,0,0,70,8,5433.84,3.33,Low,29.76,Ethnic Wear,Festive,25666,194088,0.3603659868250557
CUST_0267,25,Female,High School,Single,31816,Accessories,Essentials Buyer,3,451.7,1355.1,2024-12-18,3,FCMP023,New Arrivals,Google Ads,6800,0,0,13,3,1355.1,2.67,Low,6.14,Winter Wear,Winter,16411,294327,0.329960533603584
CUST_0268,27,Female,High School,Married,30117,Winter Wear,Trendsetter,3,963.35,2890.05,2024-12-20,8,FCMP017,New Arrivals,Google Ads,6800,1,0,11,3,2890.05,2.67,Low,43.17,Western Wear,Wedding Season,7811,86690,0.3603955804460079
CUST_0269,25,Female,Graduate,Single,52265,Western Wear,Luxury Seeker,5,925.0,4625.0,2024-12-02,15,FCMP014,Flash Sale,Influencer Marketing,5200,1,0,29,5,4625.0,3.0,Low,51.0,Footwear,Summer,20708,193714,0.6382908202702389
CUST_0270,47,Other,High School,Married,30515,Accessories,Essentials Buyer,1,632.46,632.46,2024-12-20,8,FCMP047,New Arrivals,Influencer Marketing,6800,1,0,11,1,632.46,2.33,Low,43.17,Accessories,Festive,30199,132296,0.304960150934867
CUST_0271,18,Female,Graduate,Single,56176,Ethnic Wear,Seasonal Shopper,5,384.48,1922.4,2024-12-09,15,FCMP005,New Arrivals,Facebook Ads,6800,1,0,22,5,1922.4,3.0,Low,51.3,Ethnic Wear,Festive,49542,395037,0.4103699687504942
CUST_0272,32,Male,Post Graduate,Single,47247,Accessories,Seasonal Shopper,2,200.0,400.0,2024-12-14,3,FCMP038,New Arrivals,Facebook Ads,6800,1,1,17,2,400.0,2.67,Low,35.67,Western Wear,Summer,44384,481713,0.5599023198009292
CUST_0273,27,Male,Graduate,Divorced,55927,Ethnic Wear,Trendsetter,12,713.76,8565.12,2024-10-27,34,FCMP004,Flash Sale,Facebook Ads,5200,1,0,65,12,8565.12,3.33,Mid,75.79,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0274,18,Female,Graduate,Single,46163,Western Wear,Seasonal Shopper,8,899.53,7196.24,2024-12-14,28,FCMP010,Lookbook,Facebook Ads,8500,0,0,17,8,7196.24,4.0,Low,39.0,Footwear,Festive,47107,485910,0.3909447397565234
CUST_0275,44,Female,Graduate,Divorced,41157,Accessories,Luxury Seeker,1,200.0,200.0,2024-12-15,1,FCMP007,Lookbook,Email,8500,1,0,16,1,200.0,2.33,Low,33.1,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0276,36,Male,Graduate,Single,29854,Ethnic Wear,Seasonal Shopper,3,584.07,1752.21,2024-11-09,12,FCMP007,Flash Sale,Email,5200,1,1,52,3,1752.21,2.33,Low,46.57,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0277,21,Female,Graduate,Single,47789,Western Wear,Luxury Seeker,2,670.29,1340.58,2024-12-17,2,FCMP043,Lookbook,Google Ads,8500,1,1,14,2,1340.58,2.67,Low,34.67,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0278,18,Male,High School,Married,34644,Accessories,Essentials Buyer,2,578.76,1157.52,2024-12-11,1,FCMP009,New Arrivals,Email,6800,1,1,20,2,1157.52,2.67,Low,32.76,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0279,46,Female,High School,Married,30071,Accessories,Seasonal Shopper,8,200.0,1600.0,2024-12-20,26,FCMP043,Lookbook,Google Ads,8500,1,1,11,8,1600.0,3.67,Low,67.17,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0280,33,Male,Graduate,Single,40918,Footwear,Essentials Buyer,1,200.0,200.0,2024-12-13,1,FCMP032,New Arrivals,Google Ads,6800,1,1,18,1,200.0,2.33,Low,32.91,Winter Wear,Festive,40153,408207,0.5502117726264755
CUST_0281,37,Female,High School,Single,31600,Accessories,Seasonal Shopper,3,309.98,929.94,2024-10-13,8,FCMP048,Flash Sale,Facebook Ads,5200,0,0,79,3,929.94,2.0,Low,11.04,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0282,20,Male,Post Graduate,Divorced,74079,Footwear,Trendsetter,1,1500.61,1500.61,2024-10-22,4,FCMP047,Lookbook,Influencer Marketing,8500,1,1,70,1,1500.61,1.67,Low,35.76,Accessories,Festive,30199,132296,0.304960150934867
CUST_0283,36,Male,High School,Single,38489,Western Wear,Trendsetter,20,957.61,19152.2,2024-10-02,67,FCMP047,New Arrivals,Influencer Marketing,6800,0,0,90,20,19152.2,3.67,Mid,89.66,Accessories,Festive,30199,132296,0.304960150934867
CUST_0284,51,Female,Post Graduate,Married,53844,Western Wear,Trendsetter,3,576.65,1729.95,2024-12-27,7,FCMP039,New Arrivals,Instagram,6800,1,0,4,3,1729.95,2.67,Low,45.33,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0285,23,Male,Post Graduate,Single,57079,Ethnic Wear,Trendsetter,1,709.19,709.19,2024-11-11,6,FCMP009,Lookbook,Email,8500,0,0,50,1,709.19,2.0,Low,8.59,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0286,38,Male,Graduate,Married,44550,Winter Wear,Trendsetter,1,808.48,808.48,2024-10-07,1,FCMP025,New Arrivals,Instagram,6800,1,0,85,1,808.48,1.67,Low,31.68,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0287,18,Male,High School,Single,36535,Footwear,Trendsetter,2,600.3,1200.6,2024-12-06,4,FCMP009,Flash Sale,Email,5200,1,0,25,2,1200.6,2.67,Low,36.49,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0288,46,Other,Graduate,Single,60804,Western Wear,Essentials Buyer,1,588.32,588.32,2024-12-24,4,FCMP003,Flash Sale,Email,5200,0,0,7,1,588.32,2.33,Low,9.08,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0289,37,Female,Post Graduate,Married,68488,Western Wear,Essentials Buyer,4,829.93,3319.72,2024-12-28,8,FCMP028,Lookbook,Influencer Marketing,8500,0,0,3,4,3319.72,3.0,Low,18.17,Accessories,Summer,24360,287683,0.595027924205977
CUST_0290,42,Female,Graduate,Single,34910,Winter Wear,Luxury Seeker,3,200.0,600.0,2024-09-21,8,FCMP008,New Arrivals,Email,6800,0,0,101,3,600.0,1.67,Low,10.96,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0291,20,Male,High School,Married,24180,Ethnic Wear,Luxury Seeker,4,200.0,800.0,2024-11-26,12,FCMP024,Flash Sale,Instagram,5200,0,0,35,4,800.0,2.67,Low,16.83,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0292,28,Male,High School,Single,15864,Footwear,Seasonal Shopper,4,682.12,2728.48,2024-12-14,13,FCMP034,New Arrivals,Instagram,6800,1,0,17,4,2728.48,3.0,Low,49.0,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0293,46,Female,Graduate,Married,51368,Footwear,Seasonal Shopper,5,969.06,4845.3,2024-09-30,18,FCMP005,Flash Sale,Facebook Ads,5200,0,0,92,5,4845.3,2.0,Low,24.32,Ethnic Wear,Festive,49542,395037,0.4103699687504942
CUST_0294,42,Female,Graduate,Married,50915,Footwear,Essentials Buyer,1,345.03,345.03,2024-11-22,1,FCMP028,Lookbook,Influencer Marketing,8500,1,1,39,1,345.03,2.0,Low,32.08,Accessories,Summer,24360,287683,0.595027924205977
CUST_0295,42,Male,Graduate,Married,63455,Ethnic Wear,Luxury Seeker,3,1101.06,3303.18,2024-11-20,2,FCMP039,Lookbook,Instagram,8500,0,0,41,3,3303.18,2.33,Low,3.38,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0296,46,Female,Graduate,Married,49649,Winter Wear,Luxury Seeker,5,792.69,3963.45,2024-08-26,19,FCMP031,Lookbook,Email,8500,1,1,127,5,3963.45,1.67,Low,55.57,Footwear,Summer,28078,199426,0.5247961561741474
CUST_0297,38,Male,Graduate,Married,53184,Winter Wear,Luxury Seeker,5,757.39,3786.95,2024-11-26,9,FCMP050,Lookbook,Google Ads,8500,1,0,35,5,3786.95,2.67,Low,42.83,Accessories,Wedding Season,16835,58467,0.5625346409252701
CUST_0298,26,Other,Graduate,Married,43658,Footwear,Trendsetter,3,804.3,2412.9,2024-12-31,8,FCMP024,New Arrivals,Instagram,6800,1,1,0,3,2412.9,2.67,Low,70.67,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0299,33,Female,PhD,Single,89540,Accessories,Seasonal Shopper,3,631.59,1894.77,2024-11-11,6,FCMP026,Lookbook,Email,8500,0,0,50,3,1894.77,2.33,Low,8.59,Accessories,Winter,23227,398480,0.3004566295771733
CUST_0300,30,Male,High School,Single,25945,Winter Wear,Seasonal Shopper,4,632.49,2529.96,2024-12-24,18,FCMP024,Lookbook,Instagram,8500,1,1,7,4,2529.96,3.0,Low,57.75,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0301,25,Female,PhD,Married,84546,Accessories,Essentials Buyer,1,1517.31,1517.31,2024-10-13,1,FCMP039,Flash Sale,Instagram,5200,1,1,79,1,1517.31,1.67,Low,31.71,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0302,23,Female,Graduate,Married,31887,Ethnic Wear,Seasonal Shopper,4,419.08,1676.32,2024-12-02,13,FCMP003,Lookbook,Email,8500,0,0,29,4,1676.32,3.0,Low,18.33,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0303,35,Female,Graduate,Married,33068,Footwear,Trendsetter,1,444.89,444.89,2024-10-30,1,FCMP007,Flash Sale,Email,5200,1,1,62,1,444.89,1.67,Low,31.81,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0304,34,Female,Graduate,Married,54787,Footwear,Trendsetter,11,200.0,2200.0,2024-12-31,26,FCMP003,New Arrivals,Email,6800,0,0,0,11,2200.0,3.67,Low,64.67,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0305,37,Female,Graduate,Single,34661,Western Wear,Essentials Buyer,6,200.0,1200.0,2024-11-12,18,FCMP011,New Arrivals,Google Ads,6800,0,1,49,6,1200.0,3.0,Low,24.6,Ethnic Wear,Festive,25666,194088,0.3603659868250557
CUST_0306,24,Male,Graduate,Single,51589,Accessories,Seasonal Shopper,3,992.67,2978.01,2024-12-24,7,FCMP022,New Arrivals,Facebook Ads,6800,1,1,7,3,2978.01,2.67,Low,43.08,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0307,41,Female,Graduate,Divorced,46433,Winter Wear,Luxury Seeker,7,200.0,1400.0,2024-12-13,26,FCMP035,Flash Sale,Email,5200,1,1,18,7,1400.0,3.33,Low,66.25,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0308,39,Female,High School,Single,33626,Winter Wear,Essentials Buyer,12,200.0,2400.0,2024-11-25,31,FCMP028,Flash Sale,Influencer Marketing,5200,0,0,36,12,2400.0,3.33,Low,42.14,Accessories,Summer,24360,287683,0.595027924205977
CUST_0309,42,Male,Graduate,Married,39098,Western Wear,Seasonal Shopper,1,1034.34,1034.34,2024-12-14,5,FCMP020,Flash Sale,Google Ads,5200,1,1,17,1,1034.34,2.33,Low,38.33,Western Wear,Wedding Season,39754,403029,0.3750506318914162
CUST_0310,20,Male,Graduate,Single,49109,Ethnic Wear,Trendsetter,2,1238.36,2476.72,2024-05-25,3,FCMP044,Lookbook,Influencer Marketing,8500,0,0,220,2,2476.72,1.33,Low,4.14,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0311,52,Female,Post Graduate,Married,62908,Winter Wear,Trendsetter,7,1356.69,9496.83,2024-12-11,17,FCMP047,New Arrivals,Influencer Marketing,6800,1,1,20,7,9496.83,3.67,Mid,54.1,Accessories,Festive,30199,132296,0.304960150934867
CUST_0312,34,Other,Graduate,Married,51352,Accessories,Seasonal Shopper,23,713.98,16421.54,2024-12-09,65,FCMP042,Flash Sale,Instagram,5200,1,0,22,23,16421.54,4.67,Mid,100.0,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0313,22,Female,Graduate,Single,43507,Ethnic Wear,Essentials Buyer,3,200.0,600.0,2024-11-21,4,FCMP039,New Arrivals,Instagram,6800,1,0,40,3,600.0,2.33,Low,36.07,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0314,22,Male,High School,Married,24400,Winter Wear,Seasonal Shopper,7,200.0,1400.0,2024-11-08,22,FCMP004,Lookbook,Facebook Ads,8500,1,1,53,7,1400.0,3.0,Low,59.89,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0315,30,Female,Graduate,Divorced,36391,Winter Wear,Seasonal Shopper,3,200.0,600.0,2024-11-02,8,FCMP002,Lookbook,Facebook Ads,8500,1,1,59,3,600.0,2.33,Low,41.17,Ethnic Wear,Summer,5197,153121,0.6932533769212101
CUST_0316,25,Male,High School,Married,28569,Footwear,Seasonal Shopper,3,293.29,879.87,2024-12-30,9,FCMP050,Flash Sale,Google Ads,5200,0,0,1,3,879.87,2.67,Low,27.0,Accessories,Wedding Season,16835,58467,0.5625346409252701
CUST_0317,29,Female,Post Graduate,Divorced,80350,Footwear,Seasonal Shopper,1,1074.75,1074.75,2024-12-10,1,FCMP021,Lookbook,Influencer Marketing,8500,1,0,21,1,1074.75,2.33,Low,32.7,Western Wear,Summer,35206,408215,0.2796826413040631
CUST_0318,25,Female,High School,Single,29008,Western Wear,Essentials Buyer,4,200.0,800.0,2024-10-03,17,FCMP024,Lookbook,Instagram,8500,0,0,89,4,800.0,2.33,Low,23.0,Footwear,Wedding Season,7911,442515,0.7300195297855031
